clip_id,domain,event,morphology,source,system_id,track,orig_dataset,orig_id,dcase_subset,is_cc,instance_id,split,path
real:dev:dog_bark:070,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,155299-3-0-1,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/070.wav
real:dev:dog_bark:071,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,102104-3-0-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/071.wav
real:dev:dog_bark:072,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,43786-3-1-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/072.wav
real:dev:dog_bark:073,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,74950-3-2-5,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/073.wav
real:dev:dog_bark:074,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,71700-3-4-1,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/074.wav
real:dev:dog_bark:075,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,22347-3-3-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/075.wav
real:dev:dog_bark:076,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,4912-3-2-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/076.wav
real:dev:dog_bark:077,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,49808-3-0-6,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/077.wav
real:dev:dog_bark:078,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,33849-3-3-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/078.wav
real:dev:dog_bark:079,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,72261-3-0-17,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/079.wav
real:dev:dog_bark:080,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,67049-3-0-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/080.wav
real:dev:dog_bark:081,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,184575-3-0-1,dev,1,-1,val,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/081.wav
real:dev:dog_bark:082,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,63292-3-0-1,dev,1,-1,val,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/082.wav
real:dev:dog_bark:083,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,34872-3-0-2,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/083.wav
real:dev:dog_bark:084,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,117072-3-0-8,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/084.wav
real:dev:dog_bark:085,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,30226-3-1-3,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/085.wav
real:dev:dog_bark:086,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,181725-3-0-37,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/086.wav
real:dev:dog_bark:087,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,41372-3-0-51,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/087.wav
real:dev:dog_bark:088,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,99185-3-0-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/088.wav
real:dev:dog_bark:089,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,65749-3-1-24,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/089.wav
real:dev:dog_bark:090,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,119420-3-1-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/090.wav
real:dev:dog_bark:091,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,193394-3-0-10,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/091.wav
real:dev:dog_bark:092,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,138015-3-0-5,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/092.wav
real:dev:dog_bark:093,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,121888-3-0-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/093.wav
real:dev:dog_bark:094,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,68389-3-1-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/094.wav
real:dev:dog_bark:095,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,27217-3-0-22,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/095.wav
real:dev:dog_bark:096,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,52171-3-6-1,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/096.wav
real:dev:dog_bark:097,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,183989-3-1-23,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/097.wav
real:dev:dog_bark:098,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,139948-3-1-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/098.wav
real:dev:dog_bark:099,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,158607-3-1-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/099.wav
real:dev:dog_bark:100,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,178497-3-0-6,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/100.wav
real:dev:dog_bark:101,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,191687-3-0-11,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/101.wav
real:dev:dog_bark:102,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,180256-3-0-1,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/102.wav
real:dev:dog_bark:103,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,18581-3-1-1,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/103.wav
real:dev:dog_bark:104,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,19496-3-1-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/104.wav
real:dev:dog_bark:105,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,26256-3-6-6,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/105.wav
real:dev:dog_bark:106,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,109233-3-0-6,dev,1,-1,val,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/106.wav
real:dev:dog_bark:107,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,74513-3-0-3,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/107.wav
real:dev:dog_bark:108,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,180256-3-0-2,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/108.wav
real:dev:dog_bark:109,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,203128-3-1-0,dev,1,-1,val,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/109.wav
real:dev:dog_bark:110,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,190996-3-0-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/110.wav
real:dev:dog_bark:111,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,160575-3-1-0,dev,1,-1,val,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/111.wav
real:dev:dog_bark:112,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,157322-3-0-3,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/112.wav
real:dev:dog_bark:113,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,17615-3-0-3,dev,1,-1,val,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/113.wav
real:dev:dog_bark:114,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,38236-3-2-3,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/114.wav
real:dev:dog_bark:115,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,18453-3-0-0,dev,1,-1,val,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/115.wav
real:dev:dog_bark:116,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,49808-3-1-22,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/116.wav
real:dev:dog_bark:117,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,116483-3-0-2,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/117.wav
real:dev:dog_bark:118,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,117072-3-0-11,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/118.wav
real:dev:dog_bark:119,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,50223-3-0-3,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/119.wav
real:dev:dog_bark:120,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,156418-3-1-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/120.wav
real:dev:dog_bark:121,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,147672-3-2-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/121.wav
real:dev:dog_bark:122,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,173993-3-0-25,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/122.wav
real:dev:dog_bark:123,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,63932-3-0-2,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/123.wav
real:dev:dog_bark:124,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,180052-3-0-3,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/124.wav
real:dev:dog_bark:125,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,95549-3-0-20,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/125.wav
real:dev:dog_bark:126,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,179096-3-0-9,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/126.wav
real:dev:dog_bark:127,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,128030-3-1-0,dev,1,-1,val,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/127.wav
real:dev:dog_bark:128,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,52077-3-0-3,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/128.wav
real:dev:dog_bark:129,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,207124-3-1-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/129.wav
real:dev:dog_bark:130,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,77233-3-0-105,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/130.wav
real:dev:dog_bark:131,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,34771-3-0-5,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/131.wav
real:dev:dog_bark:132,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,197080-3-1-0,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/132.wav
real:dev:dog_bark:133,real,dog_bark,vocal_animal,dcase_dev,real,real,UrbanSound8k,166421-3-0-5,dev,1,-1,train,DCASE_2023_Challenge_Task_7_Dataset/dev/dog_bark/133.wav
