clip_id,domain,event,morphology,source,system_id,track,orig_dataset,orig_id,dcase_subset,is_cc,instance_id,split,path
fsd:eval:MUSC:175159,real,MUSC,tonal,fsd50k,real,real,fsd50k,175159,eval,1,-1,test,fsd50k/FSD50K.eval_audio/175159.wav
fsd:eval:MUSC:175162,real,MUSC,tonal,fsd50k,real,real,fsd50k,175162,eval,1,-1,test,fsd50k/FSD50K.eval_audio/175162.wav
fsd:eval:MUSC:175186,real,MUSC,tonal,fsd50k,real,real,fsd50k,175186,eval,1,-1,test,fsd50k/FSD50K.eval_audio/175186.wav
fsd:eval:MUSC:175190,real,MUSC,tonal,fsd50k,real,real,fsd50k,175190,eval,1,-1,test,fsd50k/FSD50K.eval_audio/175190.wav
fsd:eval:MUSC:175196,real,MUSC,tonal,fsd50k,real,real,fsd50k,175196,eval,1,-1,test,fsd50k/FSD50K.eval_audio/175196.wav
fsd:eval:MUSC:196652,real,MUSC,tonal,fsd50k,real,real,fsd50k,196652,eval,1,-1,test,fsd50k/FSD50K.eval_audio/196652.wav
fsd:eval:MUSC:210716,real,MUSC,tonal,fsd50k,real,real,fsd50k,210716,eval,1,-1,test,fsd50k/FSD50K.eval_audio/210716.wav
fsd:eval:MUSC:94934,real,MUSC,tonal,fsd50k,real,real,fsd50k,94934,eval,1,-1,test,fsd50k/FSD50K.eval_audio/94934.wav
fsd:eval:MUSC:240195,real,MUSC,tonal,fsd50k,real,real,fsd50k,240195,eval,1,-1,test,fsd50k/FSD50K.eval_audio/240195.wav
fsd:eval:MUSC:59971,real,MUSC,tonal,fsd50k,real,real,fsd50k,59971,eval,1,-1,test,fsd50k/FSD50K.eval_audio/59971.wav
fsd:eval:MUSC:59972,real,MUSC,tonal,fsd50k,real,real,fsd50k,59972,eval,1,-1,test,fsd50k/FSD50K.eval_audio/59972.wav
fsd:eval:MUSC:59973,real,MUSC,tonal,fsd50k,real,real,fsd50k,59973,eval,1,-1,test,fsd50k/FSD50K.eval_audio/59973.wav
fsd:eval:MUSC:59974,real,MUSC,tonal,fsd50k,real,real,fsd50k,59974,eval,1,-1,test,fsd50k/FSD50K.eval_audio/59974.wav
fsd:eval:MUSC:89494,real,MUSC,tonal,fsd50k,real,real,fsd50k,89494,eval,1,-1,test,fsd50k/FSD50K.eval_audio/89494.wav
fsd:eval:MUSC:256985,real,MUSC,tonal,fsd50k,real,real,fsd50k,256985,eval,1,-1,test,fsd50k/FSD50K.eval_audio/256985.wav
fsd:eval:MUSC:256986,real,MUSC,tonal,fsd50k,real,real,fsd50k,256986,eval,1,-1,test,fsd50k/FSD50K.eval_audio/256986.wav
fsd:eval:MUSC:258115,real,MUSC,tonal,fsd50k,real,real,fsd50k,258115,eval,1,-1,test,fsd50k/FSD50K.eval_audio/258115.wav
fsd:eval:MUSC:259886,real,MUSC,tonal,fsd50k,real,real,fsd50k,259886,eval,1,-1,test,fsd50k/FSD50K.eval_audio/259886.wav
fsd:eval:MUSC:259887,real,MUSC,tonal,fsd50k,real,real,fsd50k,259887,eval,1,-1,test,fsd50k/FSD50K.eval_audio/259887.wav
fsd:eval:MUSC:198618,real,MUSC,tonal,fsd50k,real,real,fsd50k,198618,eval,1,-1,test,fsd50k/FSD50K.eval_audio/198618.wav
fsd:eval:MUSC:250132,real,MUSC,tonal,fsd50k,real,real,fsd50k,250132,eval,1,-1,test,fsd50k/FSD50K.eval_audio/250132.wav
fsd:eval:MUSC:213096,real,MUSC,tonal,fsd50k,real,real,fsd50k,213096,eval,1,-1,test,fsd50k/FSD50K.eval_audio/213096.wav
fsd:eval:MUSC:323817,real,MUSC,tonal,fsd50k,real,real,fsd50k,323817,eval,1,-1,test,fsd50k/FSD50K.eval_audio/323817.wav
fsd:eval:MUSC:96071,real,MUSC,tonal,fsd50k,real,real,fsd50k,96071,eval,1,-1,test,fsd50k/FSD50K.eval_audio/96071.wav
fsd:eval:MUSC:96073,real,MUSC,tonal,fsd50k,real,real,fsd50k,96073,eval,1,-1,test,fsd50k/FSD50K.eval_audio/96073.wav
fsd:eval:MUSC:96076,real,MUSC,tonal,fsd50k,real,real,fsd50k,96076,eval,1,-1,test,fsd50k/FSD50K.eval_audio/96076.wav
fsd:eval:MUSC:248073,real,MUSC,tonal,fsd50k,real,real,fsd50k,248073,eval,1,-1,test,fsd50k/FSD50K.eval_audio/248073.wav
fsd:eval:MUSC:251622,real,MUSC,tonal,fsd50k,real,real,fsd50k,251622,eval,1,-1,test,fsd50k/FSD50K.eval_audio/251622.wav
fsd:eval:MUSC:363467,real,MUSC,tonal,fsd50k,real,real,fsd50k,363467,eval,1,-1,test,fsd50k/FSD50K.eval_audio/363467.wav
fsd:eval:MUSC:3149,real,MUSC,tonal,fsd50k,real,real,fsd50k,3149,eval,1,-1,test,fsd50k/FSD50K.eval_audio/3149.wav
fsd:eval:MUSC:3150,real,MUSC,tonal,fsd50k,real,real,fsd50k,3150,eval,1,-1,test,fsd50k/FSD50K.eval_audio/3150.wav
fsd:eval:MUSC:3151,real,MUSC,tonal,fsd50k,real,real,fsd50k,3151,eval,1,-1,test,fsd50k/FSD50K.eval_audio/3151.wav
fsd:eval:MUSC:3166,real,MUSC,tonal,fsd50k,real,real,fsd50k,3166,eval,1,-1,test,fsd50k/FSD50K.eval_audio/3166.wav
fsd:eval:MUSC:3167,real,MUSC,tonal,fsd50k,real,real,fsd50k,3167,eval,1,-1,test,fsd50k/FSD50K.eval_audio/3167.wav
fsd:eval:MUSC:331993,real,MUSC,tonal,fsd50k,real,real,fsd50k,331993,eval,1,-1,test,fsd50k/FSD50K.eval_audio/331993.wav
fsd:eval:MUSC:36111,real,MUSC,tonal,fsd50k,real,real,fsd50k,36111,eval,1,-1,test,fsd50k/FSD50K.eval_audio/36111.wav
fsd:eval:MUSC:36131,real,MUSC,tonal,fsd50k,real,real,fsd50k,36131,eval,1,-1,test,fsd50k/FSD50K.eval_audio/36131.wav
fsd:eval:MUSC:265078,real,MUSC,tonal,fsd50k,real,real,fsd50k,265078,eval,1,-1,test,fsd50k/FSD50K.eval_audio/265078.wav
fsd:eval:MUSC:221275,real,MUSC,tonal,fsd50k,real,real,fsd50k,221275,eval,1,-1,test,fsd50k/FSD50K.eval_audio/221275.wav
fsd:eval:MUSC:238932,real,MUSC,tonal,fsd50k,real,real,fsd50k,238932,eval,1,-1,test,fsd50k/FSD50K.eval_audio/238932.wav
fsd:eval:MUSC:181827,real,MUSC,tonal,fsd50k,real,real,fsd50k,181827,eval,1,-1,test,fsd50k/FSD50K.eval_audio/181827.wav
fsd:eval:MUSC:53815,real,MUSC,tonal,fsd50k,real,real,fsd50k,53815,eval,1,-1,test,fsd50k/FSD50K.eval_audio/53815.wav
fsd:eval:MUSC:53829,real,MUSC,tonal,fsd50k,real,real,fsd50k,53829,eval,1,-1,test,fsd50k/FSD50K.eval_audio/53829.wav
fsd:eval:MUSC:192678,real,MUSC,tonal,fsd50k,real,real,fsd50k,192678,eval,1,-1,test,fsd50k/FSD50K.eval_audio/192678.wav
fsd:eval:MUSC:237903,real,MUSC,tonal,fsd50k,real,real,fsd50k,237903,eval,1,-1,test,fsd50k/FSD50K.eval_audio/237903.wav
fsd:eval:MUSC:237910,real,MUSC,tonal,fsd50k,real,real,fsd50k,237910,eval,1,-1,test,fsd50k/FSD50K.eval_audio/237910.wav
fsd:eval:MUSC:237911,real,MUSC,tonal,fsd50k,real,real,fsd50k,237911,eval,1,-1,test,fsd50k/FSD50K.eval_audio/237911.wav
fsd:eval:MUSC:351175,real,MUSC,tonal,fsd50k,real,real,fsd50k,351175,eval,1,-1,test,fsd50k/FSD50K.eval_audio/351175.wav
fsd:eval:MUSC:351176,real,MUSC,tonal,fsd50k,real,real,fsd50k,351176,eval,1,-1,test,fsd50k/FSD50K.eval_audio/351176.wav
fsd:eval:MUSC:351177,real,MUSC,tonal,fsd50k,real,real,fsd50k,351177,eval,1,-1,test,fsd50k/FSD50K.eval_audio/351177.wav
fsd:eval:MUSC:170309,real,MUSC,tonal,fsd50k,real,real,fsd50k,170309,eval,1,-1,test,fsd50k/FSD50K.eval_audio/170309.wav
fsd:eval:MUSC:99776,real,MUSC,tonal,fsd50k,real,real,fsd50k,99776,eval,1,-1,test,fsd50k/FSD50K.eval_audio/99776.wav
fsd:eval:MUSC:99784,real,MUSC,tonal,fsd50k,real,real,fsd50k,99784,eval,1,-1,test,fsd50k/FSD50K.eval_audio/99784.wav
fsd:eval:MUSC:131771,real,MUSC,tonal,fsd50k,real,real,fsd50k,131771,eval,1,-1,test,fsd50k/FSD50K.eval_audio/131771.wav
fsd:eval:MUSC:131987,real,MUSC,tonal,fsd50k,real,real,fsd50k,131987,eval,1,-1,test,fsd50k/FSD50K.eval_audio/131987.wav
fsd:eval:MUSC:141186,real,MUSC,tonal,fsd50k,real,real,fsd50k,141186,eval,1,-1,test,fsd50k/FSD50K.eval_audio/141186.wav
fsd:eval:MUSC:351566,real,MUSC,tonal,fsd50k,real,real,fsd50k,351566,eval,1,-1,test,fsd50k/FSD50K.eval_audio/351566.wav
fsd:eval:MUSC:165315,real,MUSC,tonal,fsd50k,real,real,fsd50k,165315,eval,1,-1,test,fsd50k/FSD50K.eval_audio/165315.wav
fsd:eval:MUSC:165321,real,MUSC,tonal,fsd50k,real,real,fsd50k,165321,eval,1,-1,test,fsd50k/FSD50K.eval_audio/165321.wav
fsd:eval:MUSC:165326,real,MUSC,tonal,fsd50k,real,real,fsd50k,165326,eval,1,-1,test,fsd50k/FSD50K.eval_audio/165326.wav
fsd:eval:MUSC:165330,real,MUSC,tonal,fsd50k,real,real,fsd50k,165330,eval,1,-1,test,fsd50k/FSD50K.eval_audio/165330.wav
fsd:eval:MUSC:165331,real,MUSC,tonal,fsd50k,real,real,fsd50k,165331,eval,1,-1,test,fsd50k/FSD50K.eval_audio/165331.wav
fsd:eval:MUSC:201161,real,MUSC,tonal,fsd50k,real,real,fsd50k,201161,eval,1,-1,test,fsd50k/FSD50K.eval_audio/201161.wav
fsd:eval:MUSC:209988,real,MUSC,tonal,fsd50k,real,real,fsd50k,209988,eval,1,-1,test,fsd50k/FSD50K.eval_audio/209988.wav
fsd:eval:MUSC:219610,real,MUSC,tonal,fsd50k,real,real,fsd50k,219610,eval,1,-1,test,fsd50k/FSD50K.eval_audio/219610.wav
fsd:eval:MUSC:219611,real,MUSC,tonal,fsd50k,real,real,fsd50k,219611,eval,1,-1,test,fsd50k/FSD50K.eval_audio/219611.wav
fsd:eval:MUSC:219613,real,MUSC,tonal,fsd50k,real,real,fsd50k,219613,eval,1,-1,test,fsd50k/FSD50K.eval_audio/219613.wav
fsd:eval:MUSC:27175,real,MUSC,tonal,fsd50k,real,real,fsd50k,27175,eval,1,-1,test,fsd50k/FSD50K.eval_audio/27175.wav
fsd:eval:MUSC:329109,real,MUSC,tonal,fsd50k,real,real,fsd50k,329109,eval,1,-1,test,fsd50k/FSD50K.eval_audio/329109.wav
fsd:eval:MUSC:329110,real,MUSC,tonal,fsd50k,real,real,fsd50k,329110,eval,1,-1,test,fsd50k/FSD50K.eval_audio/329110.wav
fsd:eval:MUSC:349201,real,MUSC,tonal,fsd50k,real,real,fsd50k,349201,eval,1,-1,test,fsd50k/FSD50K.eval_audio/349201.wav
fsd:eval:MUSC:328830,real,MUSC,tonal,fsd50k,real,real,fsd50k,328830,eval,1,-1,test,fsd50k/FSD50K.eval_audio/328830.wav
fsd:eval:MUSC:329870,real,MUSC,tonal,fsd50k,real,real,fsd50k,329870,eval,1,-1,test,fsd50k/FSD50K.eval_audio/329870.wav
fsd:eval:MUSC:401692,real,MUSC,tonal,fsd50k,real,real,fsd50k,401692,eval,1,-1,test,fsd50k/FSD50K.eval_audio/401692.wav
fsd:eval:MUSC:194431,real,MUSC,tonal,fsd50k,real,real,fsd50k,194431,eval,1,-1,test,fsd50k/FSD50K.eval_audio/194431.wav
fsd:eval:MUSC:194432,real,MUSC,tonal,fsd50k,real,real,fsd50k,194432,eval,1,-1,test,fsd50k/FSD50K.eval_audio/194432.wav
fsd:eval:MUSC:194433,real,MUSC,tonal,fsd50k,real,real,fsd50k,194433,eval,1,-1,test,fsd50k/FSD50K.eval_audio/194433.wav
fsd:eval:MUSC:148933,real,MUSC,tonal,fsd50k,real,real,fsd50k,148933,eval,1,-1,test,fsd50k/FSD50K.eval_audio/148933.wav
fsd:eval:MUSC:148934,real,MUSC,tonal,fsd50k,real,real,fsd50k,148934,eval,1,-1,test,fsd50k/FSD50K.eval_audio/148934.wav
fsd:eval:MUSC:148935,real,MUSC,tonal,fsd50k,real,real,fsd50k,148935,eval,1,-1,test,fsd50k/FSD50K.eval_audio/148935.wav
fsd:eval:MUSC:242208,real,MUSC,tonal,fsd50k,real,real,fsd50k,242208,eval,1,-1,test,fsd50k/FSD50K.eval_audio/242208.wav
fsd:eval:MUSC:325987,real,MUSC,tonal,fsd50k,real,real,fsd50k,325987,eval,1,-1,test,fsd50k/FSD50K.eval_audio/325987.wav
fsd:eval:MUSC:329705,real,MUSC,tonal,fsd50k,real,real,fsd50k,329705,eval,1,-1,test,fsd50k/FSD50K.eval_audio/329705.wav
fsd:eval:MUSC:104209,real,MUSC,tonal,fsd50k,real,real,fsd50k,104209,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104209.wav
fsd:eval:MUSC:104210,real,MUSC,tonal,fsd50k,real,real,fsd50k,104210,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104210.wav
fsd:eval:MUSC:104212,real,MUSC,tonal,fsd50k,real,real,fsd50k,104212,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104212.wav
fsd:eval:MUSC:104214,real,MUSC,tonal,fsd50k,real,real,fsd50k,104214,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104214.wav
fsd:eval:MUSC:104218,real,MUSC,tonal,fsd50k,real,real,fsd50k,104218,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104218.wav
fsd:eval:MUSC:104222,real,MUSC,tonal,fsd50k,real,real,fsd50k,104222,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104222.wav
fsd:eval:MUSC:104224,real,MUSC,tonal,fsd50k,real,real,fsd50k,104224,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104224.wav
fsd:eval:MUSC:104225,real,MUSC,tonal,fsd50k,real,real,fsd50k,104225,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104225.wav
fsd:eval:MUSC:104228,real,MUSC,tonal,fsd50k,real,real,fsd50k,104228,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104228.wav
fsd:eval:MUSC:104229,real,MUSC,tonal,fsd50k,real,real,fsd50k,104229,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104229.wav
fsd:eval:MUSC:104231,real,MUSC,tonal,fsd50k,real,real,fsd50k,104231,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104231.wav
fsd:eval:MUSC:104235,real,MUSC,tonal,fsd50k,real,real,fsd50k,104235,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104235.wav
fsd:eval:MUSC:104243,real,MUSC,tonal,fsd50k,real,real,fsd50k,104243,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104243.wav
fsd:eval:MUSC:104244,real,MUSC,tonal,fsd50k,real,real,fsd50k,104244,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104244.wav
fsd:eval:MUSC:104248,real,MUSC,tonal,fsd50k,real,real,fsd50k,104248,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104248.wav
fsd:eval:MUSC:104251,real,MUSC,tonal,fsd50k,real,real,fsd50k,104251,eval,1,-1,test,fsd50k/FSD50K.eval_audio/104251.wav
fsd:eval:MUSC:138361,real,MUSC,tonal,fsd50k,real,real,fsd50k,138361,eval,1,-1,test,fsd50k/FSD50K.eval_audio/138361.wav
fsd:eval:MUSC:138362,real,MUSC,tonal,fsd50k,real,real,fsd50k,138362,eval,1,-1,test,fsd50k/FSD50K.eval_audio/138362.wav
fsd:eval:MUSC:138373,real,MUSC,tonal,fsd50k,real,real,fsd50k,138373,eval,1,-1,test,fsd50k/FSD50K.eval_audio/138373.wav
fsd:eval:MUSC:138374,real,MUSC,tonal,fsd50k,real,real,fsd50k,138374,eval,1,-1,test,fsd50k/FSD50K.eval_audio/138374.wav
fsd:eval:MUSC:138377,real,MUSC,tonal,fsd50k,real,real,fsd50k,138377,eval,1,-1,test,fsd50k/FSD50K.eval_audio/138377.wav
fsd:eval:MUSC:138381,real,MUSC,tonal,fsd50k,real,real,fsd50k,138381,eval,1,-1,test,fsd50k/FSD50K.eval_audio/138381.wav
fsd:eval:MUSC:11503,real,MUSC,tonal,fsd50k,real,real,fsd50k,11503,eval,1,-1,test,fsd50k/FSD50K.eval_audio/11503.wav
fsd:eval:MUSC:336398,real,MUSC,tonal,fsd50k,real,real,fsd50k,336398,eval,1,-1,test,fsd50k/FSD50K.eval_audio/336398.wav
fsd:eval:MUSC:60987,real,MUSC,tonal,fsd50k,real,real,fsd50k,60987,eval,1,-1,test,fsd50k/FSD50K.eval_audio/60987.wav
fsd:eval:MUSC:60988,real,MUSC,tonal,fsd50k,real,real,fsd50k,60988,eval,1,-1,test,fsd50k/FSD50K.eval_audio/60988.wav
fsd:eval:MUSC:60989,real,MUSC,tonal,fsd50k,real,real,fsd50k,60989,eval,1,-1,test,fsd50k/FSD50K.eval_audio/60989.wav
fsd:eval:MUSC:60990,real,MUSC,tonal,fsd50k,real,real,fsd50k,60990,eval,1,-1,test,fsd50k/FSD50K.eval_audio/60990.wav
fsd:eval:MUSC:380695,real,MUSC,tonal,fsd50k,real,real,fsd50k,380695,eval,1,-1,test,fsd50k/FSD50K.eval_audio/380695.wav
fsd:eval:MUSC:380696,real,MUSC,tonal,fsd50k,real,real,fsd50k,380696,eval,1,-1,test,fsd50k/FSD50K.eval_audio/380696.wav
fsd:eval:MUSC:371752,real,MUSC,tonal,fsd50k,real,real,fsd50k,371752,eval,1,-1,test,fsd50k/FSD50K.eval_audio/371752.wav
fsd:eval:MUSC:371753,real,MUSC,tonal,fsd50k,real,real,fsd50k,371753,eval,1,-1,test,fsd50k/FSD50K.eval_audio/371753.wav
fsd:eval:MUSC:259524,real,MUSC,tonal,fsd50k,real,real,fsd50k,259524,eval,1,-1,test,fsd50k/FSD50K.eval_audio/259524.wav
fsd:eval:MUSC:274129,real,MUSC,tonal,fsd50k,real,real,fsd50k,274129,eval,1,-1,test,fsd50k/FSD50K.eval_audio/274129.wav
fsd:eval:MUSC:70733,real,MUSC,tonal,fsd50k,real,real,fsd50k,70733,eval,1,-1,test,fsd50k/FSD50K.eval_audio/70733.wav
fsd:eval:MUSC:86088,real,MUSC,tonal,fsd50k,real,real,fsd50k,86088,eval,1,-1,test,fsd50k/FSD50K.eval_audio/86088.wav
fsd:eval:MUSC:155460,real,MUSC,tonal,fsd50k,real,real,fsd50k,155460,eval,1,-1,test,fsd50k/FSD50K.eval_audio/155460.wav
fsd:eval:MUSC:155461,real,MUSC,tonal,fsd50k,real,real,fsd50k,155461,eval,1,-1,test,fsd50k/FSD50K.eval_audio/155461.wav
fsd:eval:MUSC:155462,real,MUSC,tonal,fsd50k,real,real,fsd50k,155462,eval,1,-1,test,fsd50k/FSD50K.eval_audio/155462.wav
fsd:eval:MUSC:155463,real,MUSC,tonal,fsd50k,real,real,fsd50k,155463,eval,1,-1,test,fsd50k/FSD50K.eval_audio/155463.wav
fsd:eval:MUSC:1277,real,MUSC,tonal,fsd50k,real,real,fsd50k,1277,eval,1,-1,test,fsd50k/FSD50K.eval_audio/1277.wav
fsd:eval:MUSC:1283,real,MUSC,tonal,fsd50k,real,real,fsd50k,1283,eval,1,-1,test,fsd50k/FSD50K.eval_audio/1283.wav
fsd:eval:MUSC:380068,real,MUSC,tonal,fsd50k,real,real,fsd50k,380068,eval,1,-1,test,fsd50k/FSD50K.eval_audio/380068.wav
fsd:eval:MUSC:380074,real,MUSC,tonal,fsd50k,real,real,fsd50k,380074,eval,1,-1,test,fsd50k/FSD50K.eval_audio/380074.wav
fsd:eval:MUSC:382632,real,MUSC,tonal,fsd50k,real,real,fsd50k,382632,eval,1,-1,test,fsd50k/FSD50K.eval_audio/382632.wav
fsd:eval:MUSC:233213,real,MUSC,tonal,fsd50k,real,real,fsd50k,233213,eval,1,-1,test,fsd50k/FSD50K.eval_audio/233213.wav
fsd:eval:MUSC:233214,real,MUSC,tonal,fsd50k,real,real,fsd50k,233214,eval,1,-1,test,fsd50k/FSD50K.eval_audio/233214.wav
fsd:eval:MUSC:233215,real,MUSC,tonal,fsd50k,real,real,fsd50k,233215,eval,1,-1,test,fsd50k/FSD50K.eval_audio/233215.wav
fsd:eval:MUSC:233216,real,MUSC,tonal,fsd50k,real,real,fsd50k,233216,eval,1,-1,test,fsd50k/FSD50K.eval_audio/233216.wav
fsd:eval:MUSC:233217,real,MUSC,tonal,fsd50k,real,real,fsd50k,233217,eval,1,-1,test,fsd50k/FSD50K.eval_audio/233217.wav
fsd:eval:MUSC:60695,real,MUSC,tonal,fsd50k,real,real,fsd50k,60695,eval,1,-1,test,fsd50k/FSD50K.eval_audio/60695.wav
fsd:eval:MUSC:60696,real,MUSC,tonal,fsd50k,real,real,fsd50k,60696,eval,1,-1,test,fsd50k/FSD50K.eval_audio/60696.wav
fsd:eval:MUSC:60697,real,MUSC,tonal,fsd50k,real,real,fsd50k,60697,eval,1,-1,test,fsd50k/FSD50K.eval_audio/60697.wav
fsd:eval:MUSC:60698,real,MUSC,tonal,fsd50k,real,real,fsd50k,60698,eval,1,-1,test,fsd50k/FSD50K.eval_audio/60698.wav
fsd:eval:MUSC:54684,real,MUSC,tonal,fsd50k,real,real,fsd50k,54684,eval,1,-1,test,fsd50k/FSD50K.eval_audio/54684.wav
fsd:dev:MUSC:165523,real,MUSC,tonal,fsd50k,real,real,fsd50k,165523,dev,1,-1,val,fsd50k/FSD50K.dev_audio/165523.wav
fsd:dev:MUSC:151316,real,MUSC,tonal,fsd50k,real,real,fsd50k,151316,dev,1,-1,val,fsd50k/FSD50K.dev_audio/151316.wav
fsd:dev:MUSC:151354,real,MUSC,tonal,fsd50k,real,real,fsd50k,151354,dev,1,-1,val,fsd50k/FSD50K.dev_audio/151354.wav
fsd:dev:MUSC:151356,real,MUSC,tonal,fsd50k,real,real,fsd50k,151356,dev,1,-1,val,fsd50k/FSD50K.dev_audio/151356.wav
fsd:dev:MUSC:232335,real,MUSC,tonal,fsd50k,real,real,fsd50k,232335,dev,1,-1,val,fsd50k/FSD50K.dev_audio/232335.wav
fsd:dev:MUSC:316631,real,MUSC,tonal,fsd50k,real,real,fsd50k,316631,dev,1,-1,train,fsd50k/FSD50K.dev_audio/316631.wav
fsd:dev:MUSC:316634,real,MUSC,tonal,fsd50k,real,real,fsd50k,316634,dev,1,-1,train,fsd50k/FSD50K.dev_audio/316634.wav
fsd:dev:MUSC:316642,real,MUSC,tonal,fsd50k,real,real,fsd50k,316642,dev,1,-1,val,fsd50k/FSD50K.dev_audio/316642.wav
fsd:dev:MUSC:350413,real,MUSC,tonal,fsd50k,real,real,fsd50k,350413,dev,1,-1,train,fsd50k/FSD50K.dev_audio/350413.wav
fsd:dev:MUSC:350415,real,MUSC,tonal,fsd50k,real,real,fsd50k,350415,dev,1,-1,train,fsd50k/FSD50K.dev_audio/350415.wav
fsd:dev:MUSC:350417,real,MUSC,tonal,fsd50k,real,real,fsd50k,350417,dev,1,-1,train,fsd50k/FSD50K.dev_audio/350417.wav
fsd:dev:MUSC:350419,real,MUSC,tonal,fsd50k,real,real,fsd50k,350419,dev,1,-1,train,fsd50k/FSD50K.dev_audio/350419.wav
fsd:dev:MUSC:350421,real,MUSC,tonal,fsd50k,real,real,fsd50k,350421,dev,1,-1,train,fsd50k/FSD50K.dev_audio/350421.wav
fsd:dev:MUSC:350424,real,MUSC,tonal,fsd50k,real,real,fsd50k,350424,dev,1,-1,train,fsd50k/FSD50K.dev_audio/350424.wav
fsd:dev:MUSC:350426,real,MUSC,tonal,fsd50k,real,real,fsd50k,350426,dev,1,-1,val,fsd50k/FSD50K.dev_audio/350426.wav
fsd:dev:MUSC:246523,real,MUSC,tonal,fsd50k,real,real,fsd50k,246523,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246523.wav
fsd:dev:MUSC:246563,real,MUSC,tonal,fsd50k,real,real,fsd50k,246563,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246563.wav
fsd:dev:MUSC:246564,real,MUSC,tonal,fsd50k,real,real,fsd50k,246564,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246564.wav
fsd:dev:MUSC:246571,real,MUSC,tonal,fsd50k,real,real,fsd50k,246571,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246571.wav
fsd:dev:MUSC:246579,real,MUSC,tonal,fsd50k,real,real,fsd50k,246579,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246579.wav
fsd:dev:MUSC:246580,real,MUSC,tonal,fsd50k,real,real,fsd50k,246580,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246580.wav
fsd:dev:MUSC:246583,real,MUSC,tonal,fsd50k,real,real,fsd50k,246583,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246583.wav
fsd:dev:MUSC:246584,real,MUSC,tonal,fsd50k,real,real,fsd50k,246584,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246584.wav
fsd:dev:MUSC:246586,real,MUSC,tonal,fsd50k,real,real,fsd50k,246586,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246586.wav
fsd:dev:MUSC:246589,real,MUSC,tonal,fsd50k,real,real,fsd50k,246589,dev,1,-1,train,fsd50k/FSD50K.dev_audio/246589.wav
